code,title,unit_id,distance,school_type,school_main_campus,credential_level,4_yr_median_earnings,4_yr_working_count,debt_median,debt_median_payment,school_name
4901,Air Transportation.,134945,1,"Private, nonprofit",1,3,59384.0,24.0,24058.0,255.0,Jacksonville University
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",134945,2,"Private, nonprofit",1,3,79697.0,358.0,20500.0,217.0,Jacksonville University
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",134945,2,"Private, nonprofit",1,5,87276.0,40.0,37362.0,425.0,Jacksonville University
5208,Finance and Financial Management Services.,134945,1,"Private, nonprofit",1,3,67948.0,18.0,22000.0,233.0,Jacksonville University
5213,Management Sciences and Quantitative Methods.,134945,1,"Private, nonprofit",1,3,55574.0,28.0,20832.0,221.0,Jacksonville University
5214,Marketing.,134945,1,"Private, nonprofit",1,3,54389.0,16.0,25000.0,265.0,Jacksonville University
1101,"Computer and Information Sciences, General.",135081,2,"Private, nonprofit",1,2,38599.0,211.0,22500.0,239.0,Keiser University-Ft Lauderdale
1205,Culinary Arts and Related Services.,135081,1,"Private, nonprofit",1,2,28271.0,102.0,18500.0,196.0,Keiser University-Ft Lauderdale
1304,Educational Administration and Supervision.,135081,2,"Private, nonprofit",1,5,54761.0,16.0,56979.0,648.0,Keiser University-Ft Lauderdale
1304,Educational Administration and Supervision.,135081,3,"Private, nonprofit",1,6,74290.0,27.0,102500.0,1166.0,Keiser University-Ft Lauderdale
1409,Computer Engineering.,135081,2,"Private, nonprofit",1,3,76390.0,20.0,43500.0,461.0,Keiser University-Ft Lauderdale
2200,Non-Professional General Legal Studies (Undergraduate).,135081,2,"Private, nonprofit",1,3,44249.0,32.0,48000.0,509.0,Keiser University-Ft Lauderdale
2203,Legal Support Services.,135081,2,"Private, nonprofit",1,2,34563.0,121.0,24250.0,257.0,Keiser University-Ft Lauderdale
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135081,2,"Private, nonprofit",1,2,35798.0,178.0,20000.0,212.0,Keiser University-Ft Lauderdale
3000,"Multi-/Interdisciplinary Studies, General.",135081,2,"Private, nonprofit",1,3,44494.0,34.0,29250.0,310.0,Keiser University-Ft Lauderdale
3103,"Parks, Recreation and Leisure Facilities Management.",135081,2,"Private, nonprofit",1,2,34162.0,22.0,13281.0,141.0,Keiser University-Ft Lauderdale
3105,Health and Physical Education/Fitness.,135081,2,"Private, nonprofit",1,2,25930.0,120.0,19245.0,204.0,Keiser University-Ft Lauderdale
3105,Health and Physical Education/Fitness.,135081,2,"Private, nonprofit",1,3,36647.0,68.0,32500.0,345.0,Keiser University-Ft Lauderdale
4201,"Psychology, General.",135081,2,"Private, nonprofit",1,3,35291.0,69.0,41550.0,440.0,Keiser University-Ft Lauderdale
4201,"Psychology, General.",135081,2,"Private, nonprofit",1,5,37773.0,36.0,53889.0,613.0,Keiser University-Ft Lauderdale
4301,Criminal Justice and Corrections.,135081,2,"Private, nonprofit",1,2,39583.0,194.0,23770.0,252.0,Keiser University-Ft Lauderdale
4301,Criminal Justice and Corrections.,135081,2,"Private, nonprofit",1,3,47344.0,238.0,40560.0,430.0,Keiser University-Ft Lauderdale
4301,Criminal Justice and Corrections.,135081,3,"Private, nonprofit",1,5,52140.0,39.0,61500.0,700.0,Keiser University-Ft Lauderdale
4303,Homeland Security.,135081,2,"Private, nonprofit",1,3,46459.0,17.0,45104.0,478.0,Keiser University-Ft Lauderdale
4304,Security Science and Technology.,135081,2,"Private, nonprofit",1,2,34602.0,121.0,21176.0,225.0,Keiser University-Ft Lauderdale
4304,Security Science and Technology.,135081,2,"Private, nonprofit",1,3,37700.0,85.0,34630.0,367.0,Keiser University-Ft Lauderdale
5004,Design and Applied Arts.,135081,2,"Private, nonprofit",1,2,25086.0,68.0,24486.0,260.0,Keiser University-Ft Lauderdale
5100,"Health Services/Allied Health/Health Sciences, General.",135081,2,"Private, nonprofit",1,3,44087.0,17.0,43927.0,466.0,Keiser University-Ft Lauderdale
5107,Health and Medical Administrative Services.,135081,2,"Private, nonprofit",1,2,30124.0,387.0,22938.0,243.0,Keiser University-Ft Lauderdale
5108,Allied Health and Medical Assisting Services.,135081,2,"Private, nonprofit",1,2,35564.0,1548.0,22125.0,235.0,Keiser University-Ft Lauderdale
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",135081,2,"Private, nonprofit",1,2,48451.0,840.0,26500.0,281.0,Keiser University-Ft Lauderdale
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",135081,1,"Private, nonprofit",1,5,117397.0,67.0,130582.0,1485.0,Keiser University-Ft Lauderdale
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,135081,1,"Private, nonprofit",1,2,52993.0,72.0,20000.0,212.0,Keiser University-Ft Lauderdale
5122,Public Health.,135081,2,"Private, nonprofit",1,2,34576.0,202.0,28571.0,303.0,Keiser University-Ft Lauderdale
5122,Public Health.,135081,2,"Private, nonprofit",1,3,42069.0,130.0,50465.0,535.0,Keiser University-Ft Lauderdale
5131,Dietetics and Clinical Nutrition Services.,135081,1,"Private, nonprofit",1,3,50576.0,86.0,43424.0,460.0,Keiser University-Ft Lauderdale
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135081,1,"Private, nonprofit",1,2,65652.0,115.0,26380.0,280.0,Keiser University-Ft Lauderdale
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135081,2,"Private, nonprofit",1,3,87813.0,75.0,27427.0,291.0,Keiser University-Ft Lauderdale
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135081,3,"Private, nonprofit",1,5,93760.0,40.0,48500.0,552.0,Keiser University-Ft Lauderdale
5202,"Business Administration, Management and Operations.",135081,2,"Private, nonprofit",1,2,43582.0,45.0,24499.0,260.0,Keiser University-Ft Lauderdale
5202,"Business Administration, Management and Operations.",135081,2,"Private, nonprofit",1,3,43861.0,278.0,44313.0,470.0,Keiser University-Ft Lauderdale
5202,"Business Administration, Management and Operations.",135081,2,"Private, nonprofit",1,5,47807.0,209.0,61500.0,700.0,Keiser University-Ft Lauderdale
5203,Accounting and Related Services.,135081,2,"Private, nonprofit",1,2,43871.0,66.0,23281.0,247.0,Keiser University-Ft Lauderdale
5203,Accounting and Related Services.,135081,2,"Private, nonprofit",1,3,47130.0,72.0,45000.0,477.0,Keiser University-Ft Lauderdale
1204,Cosmetology and Related Personal Grooming Services.,135142,1,"Private, for-profit",1,1,13726.0,54.0,8149.0,86.0,La Belle Beauty School
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135160,3,Public,1,2,39079.0,158.0,7276.0,77.0,Florida Gateway College
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135160,1,Public,1,2,63996.0,89.0,8440.0,89.0,Florida Gateway College
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135188,1,Public,1,2,33754.0,265.0,5914.0,63.0,Lake-Sumter State College
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135188,1,Public,1,2,64630.0,75.0,8750.0,93.0,Lake-Sumter State College
1204,Cosmetology and Related Personal Grooming Services.,135337,1,"Private, for-profit",1,1,23207.0,64.0,6333.0,67.0,Loraines Academy & Spa
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135391,1,Public,1,2,37861.0,306.0,5500.0,58.0,State College of Florida-Manatee-Sarasota
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135391,1,Public,1,2,68811.0,24.0,13250.0,140.0,State College of Florida-Manatee-Sarasota
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135391,3,Public,1,3,70141.0,36.0,11176.0,118.0,State College of Florida-Manatee-Sarasota
0105,Agricultural and Domestic Animal Services.,135559,1,"Private, for-profit",1,1,21547.0,59.0,6333.0,67.0,Merryfield Academy
3904,Religious Education.,135610,1,"Private, nonprofit",0,3,44286.0,40.0,32000.0,339.0,Trinity International University-Florida
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135717,1,Public,1,2,35568.0,1494.0,8500.0,90.0,Miami Dade College
4301,Criminal Justice and Corrections.,135717,1,Public,1,1,43077.0,26.0,5942.0,63.0,Miami Dade College
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",135717,1,Public,1,1,58075.0,73.0,10500.0,111.0,Miami Dade College
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",135717,1,Public,1,2,46730.0,35.0,10459.0,111.0,Miami Dade College
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135717,1,Public,1,2,73314.0,140.0,9500.0,101.0,Miami Dade College
5202,"Business Administration, Management and Operations.",135717,1,Public,1,3,42927.0,26.0,12140.0,129.0,Miami Dade College
0904,Journalism.,135726,1,"Private, nonprofit",1,3,53451.0,33.0,15500.0,164.0,University of Miami
0909,"Public Relations, Advertising, and Applied Communication.",135726,1,"Private, nonprofit",1,3,61959.0,71.0,17000.0,180.0,University of Miami
1107,Computer Science.,135726,1,"Private, nonprofit",1,3,81444.0,17.0,18584.0,197.0,University of Miami
1405,Biomedical/Medical Engineering.,135726,1,"Private, nonprofit",1,3,78561.0,37.0,18425.0,195.0,University of Miami
1419,Mechanical Engineering.,135726,1,"Private, nonprofit",1,3,93219.0,26.0,17650.0,187.0,University of Miami
1435,Industrial Engineering.,135726,1,"Private, nonprofit",1,3,76230.0,27.0,15110.0,160.0,University of Miami
2200,Non-Professional General Legal Studies (Undergraduate).,135726,1,"Private, nonprofit",1,3,62790.0,20.0,15565.0,165.0,University of Miami
2201,Law.,135726,1,"Private, nonprofit",1,7,90674.0,435.0,148750.0,1692.0,University of Miami
2301,"English Language and Literature, General.",135726,1,"Private, nonprofit",1,3,41540.0,19.0,15500.0,164.0,University of Miami
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135726,1,"Private, nonprofit",1,3,51653.0,17.0,26175.0,277.0,University of Miami
2601,"Biology, General.",135726,1,"Private, nonprofit",1,3,41518.0,42.0,16793.0,178.0,University of Miami
2609,"Physiology, Pathology and Related Sciences.",135726,1,"Private, nonprofit",1,3,55631.0,23.0,18300.0,194.0,University of Miami
2613,"Ecology, Evolution, Systematics, and Population Biology.",135726,1,"Private, nonprofit",1,3,29857.0,22.0,16500.0,175.0,University of Miami
2613,"Ecology, Evolution, Systematics, and Population Biology.",135726,1,"Private, nonprofit",1,5,49392.0,23.0,83360.0,948.0,University of Miami
3105,Health and Physical Education/Fitness.,135726,1,"Private, nonprofit",1,3,57369.0,31.0,15375.0,163.0,University of Miami
4201,"Psychology, General.",135726,1,"Private, nonprofit",1,3,47513.0,77.0,17670.0,187.0,University of Miami
4506,Economics.,135726,1,"Private, nonprofit",1,3,61502.0,70.0,16101.0,171.0,University of Miami
4509,International Relations and National Security Studies.,135726,1,"Private, nonprofit",1,3,56480.0,42.0,16478.0,175.0,University of Miami
4510,Political Science and Government.,135726,1,"Private, nonprofit",1,3,62798.0,56.0,16500.0,175.0,University of Miami
5006,Film/Video and Photographic Arts.,135726,1,"Private, nonprofit",1,3,41672.0,26.0,17500.0,186.0,University of Miami
5009,Music.,135726,1,"Private, nonprofit",1,3,28238.0,52.0,13999.0,148.0,University of Miami
5009,Music.,135726,1,"Private, nonprofit",1,5,46683.0,43.0,59534.0,677.0,University of Miami
5100,"Health Services/Allied Health/Health Sciences, General.",135726,1,"Private, nonprofit",1,3,64220.0,16.0,15911.0,169.0,University of Miami
5112,Medicine.,135726,1,"Private, nonprofit",1,7,83257.0,271.0,202806.0,2307.0,University of Miami
5123,Rehabilitation and Therapeutic Professions.,135726,1,"Private, nonprofit",1,6,75876.0,81.0,157323.0,1790.0,University of Miami
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135726,1,"Private, nonprofit",1,3,73738.0,137.0,17818.0,189.0,University of Miami
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135726,1,"Private, nonprofit",1,5,111170.0,84.0,53296.0,606.0,University of Miami
5202,"Business Administration, Management and Operations.",135726,1,"Private, nonprofit",1,3,72328.0,34.0,18375.0,195.0,University of Miami
5202,"Business Administration, Management and Operations.",135726,2,"Private, nonprofit",1,5,103499.0,179.0,97088.0,1104.0,University of Miami
5203,Accounting and Related Services.,135726,1,"Private, nonprofit",1,3,76105.0,37.0,17750.0,188.0,University of Miami
5203,Accounting and Related Services.,135726,2,"Private, nonprofit",1,5,89340.0,26.0,52902.0,602.0,University of Miami
5206,Business/Managerial Economics.,135726,1,"Private, nonprofit",1,3,85811.0,22.0,14700.0,156.0,University of Miami
5208,Finance and Financial Management Services.,135726,1,"Private, nonprofit",1,3,89692.0,61.0,14500.0,154.0,University of Miami
5214,Marketing.,135726,1,"Private, nonprofit",1,3,71357.0,47.0,18508.0,196.0,University of Miami
1204,Cosmetology and Related Personal Grooming Services.,136109,1,"Private, for-profit",1,1,23598.0,394.0,12389.0,131.0,Paul Mitchell the School-Jacksonville
0901,Communication and Media Studies.,136172,1,Public,1,3,44654.0,245.0,15000.0,159.0,University of North Florida
1101,"Computer and Information Sciences, General.",136172,1,Public,1,3,72226.0,105.0,17187.0,182.0,University of North Florida
1304,Educational Administration and Supervision.,136172,1,Public,1,5,50856.0,55.0,30750.0,350.0,University of North Florida
1311,Student Counseling and Personnel Services.,136172,1,Public,1,5,50489.0,33.0,39789.0,453.0,University of North Florida
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136172,1,Public,1,3,45412.0,150.0,16487.0,175.0,University of North Florida
1408,Civil Engineering.,136172,1,Public,1,3,71937.0,43.0,17500.0,186.0,University of North Florida
1410,"Electrical, Electronics and Communications Engineering.",136172,1,Public,1,3,80759.0,37.0,15500.0,164.0,University of North Florida
1419,Mechanical Engineering.,136172,1,Public,1,3,79536.0,65.0,19611.0,208.0,University of North Florida
1510,Construction Engineering Technologies.,136172,1,Public,1,3,80497.0,30.0,22479.0,238.0,University of North Florida
2301,"English Language and Literature, General.",136172,1,Public,1,3,37692.0,78.0,16416.0,174.0,University of North Florida
2601,"Biology, General.",136172,1,Public,1,3,44575.0,81.0,13710.0,145.0,University of North Florida
2701,Mathematics.,136172,1,Public,1,3,44283.0,16.0,15591.0,165.0,University of North Florida
3000,"Multi-/Interdisciplinary Studies, General.",136172,1,Public,1,3,44717.0,31.0,15653.0,166.0,University of North Florida
3020,International/Global Studies.,136172,1,Public,1,3,40952.0,47.0,18480.0,196.0,University of North Florida
3105,Health and Physical Education/Fitness.,136172,3,Public,1,3,43124.0,67.0,15000.0,159.0,University of North Florida
4301,Criminal Justice and Corrections.,136172,1,Public,1,3,45927.0,160.0,15987.0,169.0,University of North Florida
4407,Social Work.,136172,1,Public,1,3,46756.0,27.0,13716.0,145.0,University of North Florida
4502,Anthropology.,136172,1,Public,1,3,37248.0,27.0,18000.0,191.0,University of North Florida
4510,Political Science and Government.,136172,1,Public,1,3,47933.0,82.0,14575.0,155.0,University of North Florida
4511,Sociology.,136172,1,Public,1,3,38499.0,69.0,19615.0,208.0,University of North Florida
5007,Fine and Studio Arts.,136172,1,Public,1,3,38737.0,96.0,22397.0,237.0,University of North Florida
5009,Music.,136172,1,Public,1,3,28439.0,17.0,17750.0,188.0,University of North Florida
5100,"Health Services/Allied Health/Health Sciences, General.",136172,1,Public,1,3,45793.0,116.0,15000.0,159.0,University of North Florida
